Event,AvgScore,MinScore,MaxScore,AvgDelta,MinDelta,MaxDelta,LPS,LNS
18753,-131.516666666667,-3679,92,31.1344537815126,-297,2589,0.216666666666667,0.583333333333333
18754,194.568345323741,-86,1705,-12.1666666666667,-667,401,0.100719424460432,0.079136690647482
18755,133.390476190476,-231,820,-7.67307692307692,-679,756,0.0761904761904762,0
18756,8.77142857142857,-82,68,0.182692307692308,-61,49,0.0761904761904762,0.00952380952380952
18757,10,-66,73,0.642857142857143,-99,95,0.245614035087719,0.263157894736842
18758,143.350427350427,-115,1689,-14.3706896551724,-596,183,0.290598290598291,0.00854700854700855
18759,15.5428571428571,-77,64,3.02941176470588,-38,63,0.285714285714286,0.142857142857143
18760,129.222222222222,-10,593,-21.8076923076923,-471,64,0.518518518518518,0.037037037037037
18761,13.4,-1,39,0.833333333333333,-25,13,0.12,0.04
18762,1325.13043478261,17,11563,-46.4649122807018,-5351,5359,1,0
18763,83.0975609756098,-30,479,-11.325,-220,87,0.829268292682927,0.024390243902439
18764,-352.21875,-6204,233,17.8631578947368,-6204,6437,0.09375,0.135416666666667
18765,-155.897959183673,-1258,50,12.9587628865979,-355,660,0.183673469387755,0.336734693877551
18766,197.993865030675,-553,428,0.117283950617284,-445,393,0.134969325153374,0.128834355828221
18767,-75.2636363636364,-171,47,0.018348623853211,-163,86,0.0272727272727273,0
18768,376.963855421687,-84,5576,-16.0731707317073,-4337,3810,0.578313253012048,0.0120481927710843
18769,-228.839285714286,-1645,51,14.7272727272727,-854,884,0.107142857142857,0.892857142857143
18770,16.9,-5,44,0.157894736842105,-48,32,0.3,0.05
18771,295.245901639344,-29,1255,-11.8,-881,478,0.491803278688525,0.0163934426229508
18772,434.096385542169,-44,5342,-12.6951219512195,-3610,4282,0.433734939759036,0.036144578313253
18773,1085.1038961039,1,11615,-133.447368421053,-8840,1140,1,0
18774,45.6756756756757,-37,1576,-13.4090909090909,-1471,91,0.162162162162162,0.0540540540540541
18775,-38.09375,-300,44,5.17460317460317,-159,287,0.09375,0.125
18776,-0.794871794871795,-28,64,0.605263157894737,-44,74,0.307692307692308,0.641025641025641
18777,811.086614173228,0,11739,-35.8888888888889,-5399,6832,0.921259842519685,0
18778,-131.583333333333,-699,64,6.57943925233645,-389,445,0.037037037037037,0.425925925925926
18779,-85.5491803278689,-1172,83,9.79338842975207,-185,773,0.0819672131147541,0.0655737704918033
18780,167.752688172043,-16,653,-3.17391304347826,-289,342,0.0645161290322581,0.010752688172043
18781,-239.256097560976,-866,66,8.49382716049383,-153,236,0.268292682926829,0.707317073170732
18782,-580.315789473684,-10755,254,9.80132450331126,-5428,6059,0.565789473684211,0.434210526315789
18783,7.99082568807339,-137,194,0.314814814814815,-118,153,0.073394495412844,0.256880733944954
18784,-9.73529411764706,-69,33,1.75757575757576,-42,44,0.470588235294118,0.529411764705882
18785,146.44262295082,-60,953,-6.48333333333333,-455,732,0.180327868852459,0.0819672131147541
18786,-182.839743589744,-5125,156,33.1870967741935,-370,4482,0.115384615384615,0.217948717948718
18787,-102.9375,-730,59,5.81012658227848,-478,553,0.175,0.2125
18788,-74.3559322033898,-620,61,5.03418803418803,-49,470,0.0338983050847458,0.745762711864407
18789,102.050505050505,-57,508,-0.13265306122449,-228,394,0.707070707070707,0.0505050505050505
18790,-25.8333333333333,-730,103,5.90566037735849,-443,480,0.444444444444444,0.0740740740740741
18791,-37.3859649122807,-1000,249,9.01769911504425,-100,606,0.333333333333333,0.385964912280702
18792,-141.220930232558,-851,69,10.3176470588235,-262,325,0.0581395348837209,0.348837209302326
18793,191.792207792208,-8,1338,-17.3289473684211,-448,179,0.623376623376623,0.038961038961039
18794,22.6896551724138,-55,127,0.165217391304348,-30,62,0.646551724137931,0
18795,-235.707692307692,-1086,38,8.43410852713178,-408,511,0.169230769230769,0.830769230769231
18796,154.767441860465,9,1313,-30.5714285714286,-555,179,1,0
18797,66.3456790123457,-12,194,-0.525,-76,98,0.753086419753086,0.0246913580246914
18798,61.2434782608696,-74,183,0.157894736842105,-116,103,0.00869565217391304,0.139130434782609
18799,250.747252747253,-187,1177,-7.72222222222222,-576,592,0.54945054945055,0.0769230769230769
18800,254.80487804878,-59,11447,-49.6803278688525,-9720,5367,0.227642276422764,0.016260162601626
18801,-36.1309523809524,-181,478,0.228915662650602,-659,609,0.238095238095238,0.297619047619048
18802,-389.102272727273,-6596,133,21.3218390804598,-4563,4623,0.181818181818182,0.477272727272727
18803,-204.595238095238,-1053,64,8.06024096385542,-469,595,0.0119047619047619,0.75
18804,120.974683544304,-48,505,-3.41025641025641,-175,226,0.556962025316456,0.0632911392405063
18805,-37.7619047619048,-120,33,0.123287671232877,-86,90,0.0204081632653061,0.0204081632653061
18806,128.560975609756,-309,934,-22.525,-498,337,0.414634146341463,0.219512195121951
18807,114.970149253731,0,579,-8.48484848484848,-291,140,0.119402985074627,0
18808,24.1428571428571,-44,60,1.95,-80,69,0.857142857142857,0.0476190476190476
18809,51.1319444444444,-61,169,-0.293706293706294,-91,86,0.125,0.00694444444444444
18810,128.575163398693,-18,1127,-5.11842105263158,-350,323,0.797385620915033,0.0326797385620915
18811,18.7868852459016,-28,58,0.433333333333333,-40,41,0.0819672131147541,0.0819672131147541
18812,-324.872727272727,-5014,48,46.2385321100917,-391,4397,0.272727272727273,0.518181818181818
18813,369.134831460674,-123,12105,-137.340909090909,-7018,510,0.471910112359551,0.0337078651685393
18814,-0.243243243243243,-31,34,0.861111111111111,-20,25,0.432432432432432,0.405405405405405
18815,89.7464788732394,10,994,-12.3285714285714,-918,112,1,0
18816,63.4591836734694,-18,293,0.268041237113402,-293,209,0.0102040816326531,0.0102040816326531
18817,-150.901098901099,-1187,74,3.48888888888889,-841,824,0.0549450549450549,0.428571428571429
18818,134.39603960396,-43,768,-7.55,-302,188,0.257425742574257,0.0594059405940594
18819,256.021978021978,-65,761,-7.96666666666667,-206,208,0.835164835164835,0.032967032967033
18820,-176.977611940299,-4434,238,33.5338345864662,-176,3216,0.0373134328358209,0.492537313432836
18821,24.1702127659574,-29,82,0.5,-35,29,0.617021276595745,0.25531914893617
18822,31.4074074074074,-12,59,0.538461538461538,-46,25,0.037037037037037,0.037037037037037
18823,36.3428571428571,-55,165,-1.38235294117647,-120,92,0.171428571428571,0.0857142857142857
18824,1101.83606557377,-93,12348,-21.1666666666667,-6472,6461,0.688524590163934,0.180327868852459
18825,248.280701754386,-21,1010,-12.1964285714286,-311,325,0.947368421052632,0.0350877192982456
18826,-157.045454545455,-913,34,11.2558139534884,-472,469,0.227272727272727,0.454545454545455
18827,255.405940594059,19,1463,-14.06,-597,434,1,0
18828,16.0666666666667,-1,44,0.590909090909091,-27,19,0,0.0222222222222222
18829,0,0,0,0,0,0,0,0
18830,111.944444444444,-46,333,-2.58426966292135,-177,254,0.588888888888889,0.0111111111111111
18831,-214.435185185185,-961,236,9.18691588785047,-320,421,0.0555555555555556,0.537037037037037
18832,-92.8363636363636,-1289,170,12.0275229357798,-515,997,0.509090909090909,0.136363636363636
18833,185.105263157895,12,844,-14.7321428571429,-330,88,1,0
18834,54.7096774193548,-29,158,0.0217391304347826,-71,70,0.408602150537634,0.010752688172043
18835,10.5168539325843,-350,479,-5.14772727272727,-299,163,0.269662921348315,0.303370786516854
18836,269.045454545455,-30,10675,-163.907692307692,-10267,47,0.772727272727273,0.0303030303030303
18837,465.6,-86,5040,-53.3404255319149,-4322,188,0.578947368421053,0.263157894736842
18838,23.65,-37,79,-0.417721518987342,-65,62,0.1,0.0375
18839,-124.029411764706,-594,64,18.2424242424242,-59,298,0.235294117647059,0.764705882352941
18840,338.619047619048,-163,994,-15.741935483871,-394,150,0.666666666666667,0.174603174603175
18841,469,-7,10079,-19.7589285714286,-5638,5367,0.0711111111111111,0
18842,-161.476744186047,-1029,48,12.4117647058824,-319,404,0.0232558139534884,0.883720930232558
18843,-97.6078431372549,-379,64,4.00990099009901,-107,195,0.0588235294117647,0.372549019607843
18844,52.8461538461538,-102,902,-9.73333333333333,-562,65,0.483516483516484,0
18845,367.266666666667,-127,5195,-69.9594594594595,-3273,293,0.533333333333333,0.12
18846,95.7659574468085,-48,560,-9.6304347826087,-254,120,0.425531914893617,0.531914893617021
18847,3.55813953488372,-699,175,8.52941176470588,-132,491,0.104651162790698,0.0465116279069767
18848,123.146788990826,-31,1131,-10.287037037037,-442,127,0.311926605504587,0.0275229357798165
18849,-118.025906735751,-302,67,0.333333333333333,-168,168,0.0932642487046632,0.0362694300518135
18850,24.9784946236559,-9,71,0.282608695652174,-33,38,0.0860215053763441,0.021505376344086
18851,199.925373134328,7,568,-8.21212121212121,-165,84,1,0
18852,50.7204301075269,-24,293,-2.93478260869565,-130,154,0.344086021505376,0.010752688172043
18853,-1304.49230769231,-12179,153,78.1627906976744,-5162,6653,0,0.292307692307692
18854,-233.162162162162,-515,55,7.41095890410959,-136,154,0.162162162162162,0.837837837837838
18855,-91.05,-524,71,5.41414141414141,-140,209,0.29,0.54
18856,-111.77027027027,-420,45,6.04109589041096,-132,157,0.189189189189189,0.810810810810811
18857,152.512820512821,-268,930,-21.8421052631579,-417,256,0.41025641025641,0.179487179487179
18858,30.6320754716981,-25,140,0.247619047619048,-78,140,0.273584905660377,0.00943396226415094
18859,-215.236363636364,-4911,164,45.2935779816514,-3657,4589,0.218181818181818,0.163636363636364
18860,-208.394736842105,-10553,200,141.053333333333,-80,7995,0,0.0526315789473684
18861,-115.0625,-718,48,9.65079365079365,-200,358,0.265625,0.59375
18862,-24.8018018018018,-368,153,0.0818181818181818,-289,262,0.432432432432432,0.153153153153153
18863,-163.234375,-955,38,0.428571428571429,-886,239,0.15625,0.65625
18864,491.161290322581,1,10886,-118.04347826087,-5375,259,1,0
18865,440.746835443038,-4,5015,-64,-3263,330,0.860759493670886,0.0126582278481013
18866,-199.127906976744,-4434,63,25.9415204678363,-426,3908,0.00581395348837209,0.151162790697674
18867,-146.055555555556,-812,66,15.6037735849057,-78,341,0,0.685185185185185
18868,-140.233333333333,-1532,47,26.271186440678,-112,1266,0.133333333333333,0.766666666666667
18869,-241.409090909091,-1342,29,20.9076923076923,-358,963,0.0606060606060606,0.848484848484849
18870,-44.6666666666667,-433,64,6.93846153846154,-97,302,0.212121212121212,0.606060606060606
18871,58.468085106383,-57,568,-6.54347826086957,-428,249,0.446808510638298,0.127659574468085
18872,335.639097744361,0,9847,-43.4621212121212,-8459,8107,0.300751879699248,0
18873,488.776470588235,-8,10864,-7.83333333333333,-8470,9860,0.505882352941176,0.0235294117647059
18874,29.925,0,70,0.0512820512820513,-45,49,0.025,0
18875,-78.9342105263158,-411,64,5.82666666666667,-157,285,0.131578947368421,0.684210526315789
18876,99.5873015873016,19,373,-3.64516129032258,-111,101,1,0
18877,-89.8829787234043,-894,204,9.89247311827957,-191,230,0.170212765957447,0.308510638297872
18878,224.084745762712,-10,1112,-17.6206896551724,-379,160,0.644067796610169,0.0169491525423729
18879,82.7578947368421,-18,2574,-27.1063829787234,-2118,94,0.273684210526316,0.0105263157894737
18880,335.881188118812,8,5041,-19.17,-2792,3102,1,0
18881,-209.263888888889,-563,113,8.29577464788732,-104,483,0.222222222222222,0.527777777777778
18882,-32.578125,-136,23,2.36507936507937,-54,74,0.234375,0.46875
18883,309.84,-31,710,-9.33783783783784,-340,176,0.666666666666667,0.04
18884,29.52,-41,129,-0.662162162162162,-47,81,0.373333333333333,0.04
18885,68.2929292929293,-121,774,-7.70408163265306,-380,114,0.333333333333333,0.0202020202020202
18886,-38.3649635036496,-148,64,0.191176470588235,-83,73,0.153284671532847,0
18887,225.405405405405,0,4918,-44.5363636363636,-3720,72,0.621621621621622,0
18888,902.989949748744,-13,11351,-30.1111111111111,-4964,5367,0.371859296482412,0.0050251256281407
18889,-803.671875,-10505,64,81.3333333333333,-9505,8761,0.25,0.40625
18890,101.626666666667,1,315,-3.60810810810811,-150,104,1,0
18891,-5.21875,-46,64,0.206349206349206,-38,29,0.25,0
18892,18.8414634146341,-38,112,0.222222222222222,-60,89,0.51219512195122,0.0853658536585366
18893,-252.15625,-700,54,10.4444444444444,-163,205,0.09375,0.6875
18894,102.791208791209,-19,4618,0.211111111111111,-4540,4618,0.043956043956044,0.0879120879120879
18895,-296.535714285714,-2052,65,36.7636363636364,-284,941,0.25,0.75
18896,-11.5230769230769,-151,92,1.875,-77,74,0.492307692307692,0.353846153846154
18897,-1.81666666666667,-301,81,4.23728813559322,-95,164,0.183333333333333,0.166666666666667
18898,-86,-284,62,5.30909090909091,-60,179,0.178571428571429,0.428571428571429
18899,-78.2361111111111,-744,86,7.11267605633803,-509,374,0.416666666666667,0.375
18900,-2.53521126760563,-439,155,0.271428571428571,-439,267,0.0985915492957746,0.0140845070422535
18901,43.3092783505155,0,196,0.197916666666667,-37,186,0,0
18902,-77.4814814814815,-504,76,10,-94,454,0.037037037037037,0.222222222222222
18903,819.825688073395,-87,10395,-45.3981481481481,-10205,5473,0.26605504587156,0.00917431192660551
18904,106.901098901099,-38,657,-6.65555555555556,-344,36,0.659340659340659,0.186813186813187
18905,-145.172413793103,-555,49,10.0701754385965,-43,109,0.120689655172414,0.724137931034483
18906,-20.4027777777778,-600,71,8.71830985915493,-56,411,0.361111111111111,0.138888888888889
18907,-91.2261904761905,-410,79,4.36144578313253,-159,157,0.261904761904762,0.666666666666667
18908,50.7384615384615,-53,312,-4.375,-88,62,0.353846153846154,0.0615384615384615
18909,-766.220930232558,-10293,137,28.9590643274854,-5367,4911,0.0755813953488372,0.13953488372093
18910,47.4070796460177,0,116,0.169642857142857,-77,82,0,0
18911,139.947368421053,-25,5504,-25.9148936170213,-5153,3049,0.610526315789474,0
18912,140.975409836066,-15,307,-1.72727272727273,-100,66,0.631147540983607,0.0245901639344262
18913,159.093023255814,0,431,-2.5546875,-247,247,0.0930232558139535,0
18914,212.295454545455,26,886,-6.56488549618321,-184,128,1,0
18915,240.897959183673,-236,1434,5.45833333333333,-539,729,0.571428571428571,0.0408163265306122
18916,26.85,-1,54,-0.205128205128205,-42,44,0.45,0.025
18917,-18.6818181818182,-100,48,0.298850574712644,-47,51,0.0909090909090909,0.0568181818181818
18918,-311.897727272727,-4403,21,12.8390804597701,-3305,3508,0.159090909090909,0.738636363636364
18919,157.0625,-35,993,-8.63291139240506,-335,247,0.4125,0.0375
18920,22.4210526315789,-22,94,0.675675675675676,-62,44,0.657894736842105,0.210526315789474
18921,-91.125,-1013,270,13,-218,482,0.4625,0.325
18922,-63.1463414634146,-693,55,8.06172839506173,-86,243,0.146341463414634,0.24390243902439
18923,3.62903225806452,-195,51,0.0983606557377049,-220,246,0.161290322580645,0.0161290322580645
18924,45.3026315789474,-23,136,0.253333333333333,-69,113,0.0131578947368421,0.0131578947368421
18925,-334.7625,-6088,85,75.0379746835443,-186,5063,0.25,0.6
18926,-112.166666666667,-694,116,7.57894736842105,-72,237,0,0.291666666666667
18927,-208.730769230769,-623,69,6.68831168831169,-491,450,0.0384615384615385,0.230769230769231
18928,4.08823529411765,-124,60,-0.0149253731343284,-112,68,0.470588235294118,0
18929,-84.390243902439,-721,50,8.74074074074074,-77,565,0.24390243902439,0.634146341463415
18930,-581.242857142857,-5145,87,35.6258992805755,-3988,3877,0.128571428571429,0.414285714285714
18931,54.6140350877193,-34,150,0.339285714285714,-139,139,0.175438596491228,0.105263157894737
18932,56.3469387755102,25,84,-0.791666666666667,-38,29,1,0
18933,-268.975806451613,-5903,134,5.83739837398374,-5204,3839,0.161290322580645,0.354838709677419
18934,35.0588235294118,-154,594,-8.46268656716418,-359,89,0.529411764705882,0.0147058823529412
18935,-132.68115942029,-464,160,-1.94117647058824,-495,136,0.318840579710145,0.652173913043478
18936,136.636363636364,-40,580,-10.3518518518519,-286,99,0.781818181818182,0
18937,1335.19634703196,-13,11027,-1.72935779816514,-9839,9895,0.876712328767123,0.0045662100456621
18938,265.30985915493,8,2637,-11.6571428571429,-2054,1239,1,0
18939,-300.625,-6314,105,57.1171171171171,-165,4184,0.285714285714286,0.696428571428571
18940,62.78125,-20,198,-0.317460317460317,-88,54,0.390625,0.078125
18941,-32.7258064516129,-184,49,3.26229508196721,-36,64,0.161290322580645,0.483870967741936
18942,-228.850649350649,-4858,79,31.8366013071895,-355,3612,0.116883116883117,0.0909090909090909
18943,-0.6,-472,96,0.830508474576271,-464,472,0.0333333333333333,0.166666666666667
18944,-22.0735294117647,-334,64,5.22388059701493,-44,328,0.0882352941176471,0.308823529411765
18945,56.259842519685,-203,1022,-3.13492063492063,-293,601,0.188976377952756,0.0551181102362205
18946,71.4929577464789,-31,443,-6.05714285714286,-168,60,0.507042253521127,0.0985915492957746
18947,233,-357,10656,3.08,-10517,10865,0.0921052631578947,0.25
18948,123.518518518519,1,446,-4.875,-198,75,1,0
18949,3.12,-53,63,2.75,-34,68,0.2,0.24
18950,68.2222222222222,-43,237,0.580645161290323,-113,237,0.0793650793650794,0.0476190476190476
18951,49.0280373831776,-36,178,0.19811320754717,-148,108,0,0.00934579439252336
18952,-55.515625,-360,48,6.01587301587302,-33,201,0.109375,0.3125
18953,365.012987012987,0,5109,-66.8815789473684,-3807,221,0.519480519480519,0
18954,-18.7142857142857,-120,53,3.29268292682927,-34,46,0.333333333333333,0.476190476190476
18955,-17.1319444444444,-317,64,0.181818181818182,-266,76,0.0625,0.0694444444444444
18956,29.7752808988764,-69,138,-0.886363636363636,-82,189,0.303370786516854,0.0786516853932584
18957,376.643835616438,-2,10558,-71.9861111111111,-9721,5349,0.712328767123288,0.0136986301369863
18958,2.69767441860465,-58,29,0.105882352941176,-57,58,0.0813953488372093,0.0348837209302326
18959,511.285714285714,8,11571,-54.5666666666667,-6821,5699,1,0
18960,103.876543209877,-157,561,-6.6625,-546,174,0.382716049382716,0.037037037037037
18961,-125.666666666667,-2482,200,35.2153846153846,-219,2062,0.242424242424242,0.303030303030303
